"","group","Season","Year","Week","date","cases_H3","cases_total","Source","log_count","dt","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"13","All","2022/23",2023,13,2023-04-02,0,53.64682305,"RCGP",-0.693147180559945,7,-1.9076847852902,-0.957583930681898,13,-2.30258509299405,-0.725506911690348,0.182228348853761,-1.08267447544372,-0.368339347936977,-0.519293196703816,-0.531879084076859,-0.506707309330774
"14","All","2022/23",2023,14,2023-04-09,0,30.441525776,"RCGP",-0.693147180559945,7,0,-0.666986633161897,14,-2.30258509299405,-1.16853624089966,0.191920490325791,-1.54470040193821,-0.792372079861108,-0.443029329209311,-0.462025926494491,-0.424032731924132
"15","All","2022/23",2023,15,2023-04-16,0,25.488576601,"RCGP",-0.693147180559945,7,0,-0.635894928430066,15,-2.30258509299405,-1.5168898736676,0.201162843306901,-1.91116904654912,-1.12261070078607,-0.348353632767938,-0.366468644610913,-0.330238620924963
"16","All","2022/23",2023,16,2023-04-23,0,16.85959047,"RCGP",-0.693147180559945,7,0,0,16,-2.30258509299405,-1.75727755143476,0.206842341416351,-2.16268854061081,-1.35186656225871,-0.24038767776716,-0.251519494061682,-0.229255861472638
"17","All","2022/23",2023,17,2023-04-30,0,11.49586106,"RCGP",-0.693147180559945,7,0,0,17,-2.30258509299405,-1.88290945573101,0.207479099592601,-2.28956849093251,-1.47625042052951,-0.125631904296251,-0.126879950321701,-0.1243838582708
"18","All","2022/23",2023,18,2023-05-07,0,12.186730134,"RCGP",-0.693147180559945,7,0,0,18,-2.30258509299405,-1.89424237714358,0.203491315416918,-2.29308535536073,-1.49539939892642,-0.0113329214125675,-0.00351686442822796,-0.019148978396907
"19","All","2022/23",2023,19,2023-05-14,0,8.9574638,"RCGP",-0.693147180559945,7,0,0,19,-2.30258509299405,-1.79901550274231,0.196972906619867,-2.18508239971725,-1.41294860576737,0.0952268744012632,0.108002955643483,0.0824507931590437
"20","All","2022/23",2023,20,2023-05-21,0,5.12773212,"RCGP",-0.693147180559945,7,0,0,20,-2.30258509299405,-1.61157628030836,0.190986213750467,-1.98590925925927,-1.23724330135744,0.187439222433954,0.199173140457978,0.17570530440993
"21","All","2022/23",2023,21,2023-05-28,1.4116380408,7.058190204,"RCGP",0.647960487502939,7,1.34110766806288,0.447035889354295,21,0.41319385809345,-1.35157357827379,0.188295543670172,-1.72063284386733,-0.982514312680253,0.260002702034569,0.265276415391948,0.25472898867719
"22","All","2022/23",2023,22,2023-06-04,1.52477966966667,4.574339009,"RCGP",0.705460889535917,7,0.057500402032978,0.466202690031954,22,0.485372218691395,-1.04216213900593,0.189945422712008,-1.41445516752146,-0.669869110490392,0.309411439267862,0.306177676345863,0.312645202189862
"23","All","2022/23",2023,23,2023-06-11,0.452101634,0.904203268,"RCGP",-0.0490834914856832,7,-0.7545443810216,0.214687896358087,23,-0.594023130087751,-0.707911803893225,0.19473999035535,-1.08960218498971,-0.32622142279674,0.334250335112702,0.324852982531753,0.343647687693652
"24","All","2022/23",2023,24,2023-06-18,1.401553189,2.803106378,"RCGP",0.642671020122232,7,0.691754511607915,-0.00176315579356893,24,0.40650003172326,-0.372641976457263,0.200138833506232,-0.764914090129478,0.0196301372149506,0.335269827435961,0.324688094860232,0.34585156001169
"25","All","2022/23",2023,25,2023-06-25,0.735935135,2.94374054,"RCGP",0.211827877884925,7,-0.430843142237307,-0.164544337216997,25,-0.179204258620592,-0.057403778226998,0.203718865861597,-0.456692755315729,0.341885198861733,0.315238198230265,0.308221334813749,0.322255061646782
"26","All","2023/24",2023,26,2023-07-02,0.815352918666667,2.446058756,"RCGP",0.274105008836664,7,0.0622771309517391,0.107729500107449,26,-0.0884455846102367,0.221190236007761,0.204190282413071,-0.179022717521859,0.62140318953738,0.278594014234759,0.27767003779387,0.279517990675648
"27","All","2023/24",2023,27,2023-07-09,0.976118098,3.904472392,"RCGP",0.389415735172598,7,0.115310726335934,-0.0844184283165448,27,0.0733602122223643,0.452132862157887,0.201721588486746,0.0567585487238659,0.847507175591908,0.230942626150126,0.235781266245725,0.226103986054528
"28","All","2023/24",2023,28,2023-07-16,1.54634123333333,4.6390237,"RCGP",0.716053434333407,7,0.326637699160809,0.168075185482827,28,0.49855539142108,0.630589236962231,0.197713975711682,0.243069844567334,1.01810862935713,0.178456374804344,0.186311295843468,0.17060145376522
"29","All","2023/24",2023,29,2023-07-23,1.96497232133333,5.894916964,"RCGP",0.902180578763592,7,0.186127144430185,0.209358523308976,29,0.725116822610494,0.757835839680882,0.194141115929999,0.377319252458085,1.13835242690368,0.127246602718651,0.134249407890751,0.120243797546551
"30","All","2023/24",2023,30,2023-07-30,2.015833484,4.031666968,"RCGP",0.922604153818125,7,0.020423575054533,0.177729472881842,30,0.749448817137722,0.840611822929829,0.192606529670967,0.463103024774734,1.21812062108492,0.0827759832489472,0.0857837723166492,0.0797681941812451
"31","All","2023/24",2023,31,2023-08-06,1.846034273,3.692068546,"RCGP",0.852726359246481,7,-0.0698777945716441,0.0455576416376913,31,0.66579359563339,0.889984082824624,0.193533763040752,0.51065790726475,1.2693102583845,0.0493722598947952,0.0475548824900165,0.0511896372995739
"32","All","2023/24",2023,32,2023-08-13,1.5308005205,6.123202082,"RCGP",0.708430060394004,7,-0.144296298852477,-0.0645835061231961,32,0.489071011131416,0.919874439691214,0.196034329820764,0.535647153242516,1.30410172613991,0.0298903568665894,0.0249892459777652,0.0347914677554135
"33","All","2023/24",2023,33,2023-08-20,1.162210925,4.6488437,"RCGP",0.508148598729797,7,-0.200281461664207,-0.138151851696109,33,0.232864885652648,0.945425301520726,0.198544799162753,0.556277495161731,1.33457310787972,0.0255508618295128,0.0206303419192158,0.0304713817398099
"34","All","2023/24",2023,34,2023-08-27,2.4354882656,6.088720664,"RCGP",1.07687379910311,7,0.568725200373314,0.0747158132855432,34,0.930386228200421,0.98138679375855,0.1997230530121,0.589929609854834,1.37284397766227,0.0359614922378233,0.0336521146931029,0.0382708697825438
"35","All","2023/24",2023,35,2023-09-03,4.40255678933333,6.603835184,"RCGP",1.58975686277106,7,0.51288306366795,0.293775600792352,35,1.50464541083315,1.04069374590657,0.199065177625623,0.650525997760348,1.43086149405279,0.0593069521480195,0.0605963879055139,0.058017516390525
"36","All","2023/24",2023,36,2023-09-10,3.8254305588,6.375717598,"RCGP",1.46451168659658,7,-0.125245176174477,0.318787695955596,36,1.3674760417277,1.13336782017188,0.197046425932659,0.747156825343874,1.5195788149999,0.0926740742653156,0.0966308275835255,0.0887173209471057
"37","All","2023/24",2023,37,2023-09-17,3.871769772,7.743539544,"RCGP",1.47516790927539,7,0.0106562226788067,0.13276470339076,37,1.37921178176385,1.26583324430729,0.194816680800264,0.883992549938776,1.64767393867581,0.132465424135408,0.136835724594902,0.128095123675913
"38","All","2023/24",2023,38,2023-09-24,8.94644938533333,13.419674078,"RCGP",2.24563894448304,7,0.770471035207651,0.21862736057066,38,2.20237234761672,1.44068031606957,0.19358107513265,1.06126140880957,1.82009922332956,0.174847071762275,0.177268858870797,0.172425284653753
"39","All","2023/24",2023,39,2023-10-01,7.8756257625,15.751251525,"RCGP",2.12532579283033,7,-0.120313151652708,0.220271368744583,39,2.07639011110989,1.6568559719325,0.193938092075044,1.27673731146541,2.03697463239959,0.216175655862932,0.21547590265584,0.216875409070023
"40","All","2023/24",2023,40,2023-10-08,9.6331198605,25.688319628,"RCGP",2.31580925312414,7,0.190483460293806,0.280213781282916,40,2.2755344882252,1.91021193233258,0.195561575433984,1.52691124448197,2.29351262018319,0.253355960400084,0.250173933016562,0.256537987783606
"41","All","2023/24",2023,41,2023-10-15,5.81889478171429,20.366131736,"RCGP",1.84354431655509,7,-0.47226493656905,-0.13403154264265,41,1.77814973918875,2.1943038976841,0.197439424113476,1.80732262642169,2.58128516894651,0.284091965351515,0.280411381939711,0.287772548763319
"42","All","2023/24",2023,42,2023-10-22,10.1488699037143,23.680696442,"RCGP",2.36545377419783,7,0.521909457642735,0.0800426604558307,42,2.32716744620991,2.50131393574347,0.198479019627389,2.11229505727378,2.89033281421315,0.307010038059367,0.304972430852097,0.309047645266638
"43","All","2023/24",2023,43,2023-10-29,15.4949041371429,27.11608224,"RCGP",2.77227018008204,7,0.406816405884217,0.152153642319301,43,2.74694420301573,2.8229644164752,0.198085054381596,2.43471770988728,3.21121112306313,0.321650480731738,0.322422652613493,0.320878308849983
"44","All","2023/24",2023,44,2023-11-05,15.2462638373333,34.304093634,"RCGP",2.75660312045407,7,-0.0156670596279764,0.304352934632992,44,2.73087204618773,3.15130518754109,0.196436461938965,2.76628972214071,3.53632065294146,0.328340771065882,0.331572012253439,0.325109529878325
"45","All","2023/24",2023,45,2023-11-12,28.1427320288889,50.656917652,"RCGP",3.35489972961305,7,0.598296609158986,0.329815318471742,45,3.34083615117833,3.47928357274081,0.194382092546093,3.09829467135047,3.86027247413116,0.327978385199729,0.332004949209758,0.3239518211897
"46","All","2023/24",2023,46,2023-11-19,25.4258834976,42.376472496,"RCGP",3.25524183251659,7,-0.0996578970964594,0.160990550811517,46,3.23969297648207,3.80104490237454,0.193003837034018,3.42275738178786,4.17933242296121,0.321761329633725,0.324462710437391,0.319059948830059
"47","All","2023/24",2023,47,2023-11-26,40.9644220713,58.520602959,"RCGP",3.72483576005854,7,0.469593927541944,0.32274421320149,47,3.71514210358283,4.11195419074369,0.193029841359223,3.73361570167961,4.49029267980777,0.31090928836915,0.310858319891749,0.310960256846552
"48","All","2023/24",2023,48,2023-12-03,54.5066145558823,92.661244745,"RCGP",4.00745344265366,7,0.282617682595126,0.21751790434687,48,4.00015502112544,4.40837139063706,0.194420078505327,4.02730803676662,4.7894347445075,0.296417199893374,0.293692335087011,0.299142064699737
"49","All","2023/24",2023,49,2023-12-10,128.037268218581,208.902911304,"RCGP",4.85621888733346,7,0.848765444679796,0.533659018272289,49,4.85310209725864,4.68724785424432,0.196400918907705,4.30230205318521,5.07219365530342,0.278876463607253,0.274994016418592,0.282758910795915
"50","All","2023/24",2023,50,2023-12-17,266.279371777796,420.893200552,"RCGP",5.58642199387766,7,0.730203106544204,0.620528744606375,50,5.58492150240159,4.94563573573096,0.1979180550306,4.55771634787098,5.33355512359093,0.258387881486642,0.255414294685768,0.261361468287515
"51","All","2023/24",2023,51,2023-12-24,342.202529337692,593.151050852,"RCGP",5.83686280947105,7,0.250440815593381,0.609803122272461,51,5.83569493475129,5.18021219403689,0.198201939807386,4.79173639201442,5.56868799605937,0.234576458305935,0.234020044143434,0.235132872468436
"52","All","2023/24",2023,52,2023-12-31,203.15725113825,361.168446468,"RCGP",5.31643843934442,7,-0.520424370126629,0.153406517336985,52,5.3144724237485,5.38691542629137,0.197144911851267,5.00051139906288,5.77331945351985,0.206703232254474,0.208775007048467,0.20463145746048
"53","All","2023/24",2024,1,2024-01-07,277.229811318927,516.655557458,"RCGP",5.62664873935743,7,0.310210300013014,0.0134089151599222,53,5.62520745250128,5.56077080934871,0.195347834640505,5.17788905345332,5.9436525652441,0.173855383057346,0.17737765439044,0.170333111724253
"54","All","2023/24",2024,2,2024-01-14,235.977523611,471.955047222,"RCGP",5.46585316583001,7,-0.160795573527424,-0.12366988121368,54,5.46416024096174,5.69595559152731,0.193826327244035,5.316055990129,6.07585519292562,0.135184782178598,0.138166936675679,0.132202627681517
"55","All","2023/24",2024,3,2024-01-21,343.8081441475,687.616288295,"RCGP",5.84153702428343,7,0.37568385845342,0.175032861646337,55,5.84037459888942,5.78611390756974,0.193483129863759,5.40688697303678,6.16534084210271,0.0901583160424337,0.0908309829077742,0.0894856491770932
"56","All","2023/24",2024,4,2024-01-28,549.238059415236,1110.958801999,"RCGP",6.30944190917213,7,0.467904884888704,0.227597723271567,56,6.30871402506873,5.82489546254114,0.194601647702883,5.44347623304349,6.20631469203879,0.0387815549713961,0.0365892600067133,0.040973849936079
"57","All","2023/24",2024,5,2024-02-04,474.26369753916,893.380453504,"RCGP",6.16281720138605,7,-0.14662470778608,0.232321345185348,57,6.16197432186165,5.8066562730933,0.196675791492597,5.42117172176781,6.19214082441879,-0.01823918944784,-0.0223045112756779,-0.0141738676200021
"58","All","2023/24",2024,6,2024-02-11,385.908243072197,740.526628598,"RCGP",5.9568944351134,7,-0.205922766272653,0.0384524702766571,58,5.95585872434613,5.72723306798979,0.198693579708611,5.33779365176091,6.11667248421867,-0.0794232051035104,-0.0833780700068987,-0.0754683402001222
"59","All","2023/24",2024,7,2024-02-18,244.841122645241,507.170896908,"RCGP",5.50264957946942,7,-0.454244855643981,-0.268930776567571,59,5.50101786593056,5.58468790801493,0.199675303262022,5.19332431362137,5.9760515024085,-0.142545159974856,-0.144469338139541,-0.14062098181017
"60","All","2023/24",2024,8,2024-02-25,162.966822299545,358.527009059,"RCGP",5.09661004803059,7,-0.406039531438824,-0.355402384451819,60,5.09416006955704,5.37991829122253,0.199151310721037,4.9895817222093,5.77025486023576,-0.204769616792405,-0.203742591412075,-0.205796642172736
"61","All","2023/24",2024,9,2024-03-03,111.359495424,243.59889624,"RCGP",4.71724357860193,7,-0.379366469428659,-0.413216952170488,61,4.71366125516183,5.11704065959031,0.197375582011227,4.7301845188483,5.50389680033231,-0.262877631632222,-0.259397203360995,-0.266358059903449
"62","All","2023/24",2024,10,2024-03-10,84.2631456158333,216.676660155,"RCGP",4.43986084474348,7,-0.277382733858459,-0.354262911575314,62,4.43513064291721,4.80348020743346,0.195212230866534,4.42086423493506,5.18609617993187,-0.313560452156844,-0.309320283913246,-0.317800620400442
"63","All","2023/24",2024,11,2024-03-17,97.7820407507273,248.215949598,"RCGP",4.58784131209681,7,0.147980467353335,-0.169589578644594,63,4.58376308787416,4.44973402399051,0.193730537239566,4.07002217100097,4.82944587698006,-0.353746183442949,-0.350842063934091,-0.356650302951807
"64","All","2023/24",2024,12,2024-03-24,51.4987784086154,167.371029828,"RCGP",3.95122022616347,7,-0.63662108593334,-0.255341117479488,64,3.94349799795564,4.0688135467864,0.193663675278039,3.68923274324145,4.44839435033136,-0.38092047720411,-0.380789427759516,-0.381051526648704
"65","All","2023/24",2024,13,2024-03-31,27.3986083692632,86.762259836,"RCGP",3.32857680834543,7,-0.622643417818041,-0.370428012132682,65,3.314135398638,3.67541114034816,0.195017358458503,3.29317711776949,4.05764516292682,-0.39340240643825,-0.396055625471961,-0.390749187404539
"66","All","2023/24",2024,14,2024-04-07,27.8113191096667,83.433957329,"RCGP",3.34326169322256,7,0.0146848848771262,-0.414859872958085,66,3.3290323094076,3.28486947670704,0.1970837513449,2.89858532407104,3.67115362934305,-0.390541663641111,-0.394591793698448,-0.386491533583773
"67","All","2023/24",2024,15,2024-04-14,20.61701677125,54.97871139,"RCGP",3.05007919749988,7,-0.293182495722677,-0.300380342887864,67,3.0309554288039,2.91205707287807,0.198845889317643,2.52231912981549,3.30179501594065,-0.372812403828978,-0.376266194255553,-0.369358613402402
"68","All","2023/24",2024,16,2024-04-21,14.0091983576667,42.027595073,"RCGP",2.67478281779351,7,-0.37529637970637,-0.217931330183974,68,2.64682695047802,2.57026581291141,0.1995012174192,2.17924342676978,2.96128819905305,-0.341791259966653,-0.343075703045705,-0.340506816887601
"69","All","2023/24",2024,17,2024-04-28,13.4360772666667,50.38528975,"RCGP",2.63448096448819,7,-0.0403018533053143,-0.236260242911454,69,2.60535851108241,2.27024507071969,0.198825392805096,1.8805473008217,2.65994284061767,-0.300020742191727,-0.298696125948082,-0.301345358435372
"70","All","2023/24",2024,18,2024-05-05,16.0168637376667,48.050591213,"RCGP",2.80438190368151,7,0.169900939193315,-0.0818990979394564,70,2.77986616093306,2.01947238471796,0.197242716825105,1.63287665974075,2.40606810969517,-0.250772686001728,-0.247670641080947,-0.253874730922509
"71","All","2023/24",2024,19,2024-05-12,6.55166955876923,28.390568088,"RCGP",1.95326440563419,7,-0.851117498047316,-0.240506137386439,71,1.89486788462616,1.82173439765136,0.195597271399494,1.43836374570835,2.20510504959437,-0.197737987066601,-0.194512914032402,-0.2009630601008
"72","All","2023/24",2024,20,2024-05-19,5.9307777756,19.769259252,"RCGP",1.86109549136986,7,-0.0921689142643298,-0.25779515770611,72,1.79687598676627,1.6770572353674,0.194717600304176,1.29541073877121,2.05870373196358,-0.144677162283959,-0.142953006937137,-0.146401317630782
"73","All","2023/24",2024,21,2024-05-26,3.365168384,11.778089344,"RCGP",1.35200524745521,7,-0.509090243914652,-0.484125552075433,73,1.24276122713213,1.58198688558914,0.194977972685683,1.1998300591252,1.96414371205308,-0.0950703497782595,-0.0955806796460137,-0.094560019910505
"74","All","2023/24",2024,22,2024-06-02,2.5538688848,6.384672212,"RCGP",1.1164092735893,7,-0.235595973865914,-0.278951710681632,74,0.976018531826052,1.53018209745392,0.19611003829258,1.14580642240046,1.91455777250737,-0.051804788135221,-0.0540236367247389,-0.0495859395457032
"75","All","2023/24",2024,23,2024-06-09,3.9245929105,15.698371642,"RCGP",1.48717827660073,7,0.370769003011436,-0.12463907158971,75,1.39242376550706,1.51324933472235,0.197385559128907,1.12637363882969,1.90012503061501,-0.0169327627315676,-0.0194327835707684,-0.0144327418923669
"76","All","2023/24",2024,24,2024-06-16,2.34760017625,9.390400705,"RCGP",1.04647659614181,7,-0.440701680458927,-0.101842883771135,76,0.895108024615561,1.52172514652584,0.198041514337581,1.13356377842418,1.9098865146275,0.00847581180348689,0.00719013959448578,0.009761484012488
"77","All","2023/24",2024,25,2024-06-23,8.7965132055,17.593026411,"RCGP",2.2296394057178,7,1.18316280957599,0.3710767107095,77,2.18565942531143,1.54609857612016,0.19768791586887,1.15863026101718,1.93356689122315,0.024373429594327,0.0250664825929998,0.0236803765956541
"78","All","2023/24",2024,26,2024-06-30,1.918548116,5.755644348,"RCGP",0.883167408059223,7,-1.34647199765857,-0.201336956180503,78,0.702378498529846,1.57776606723892,0.196498789323659,1.19262844016454,1.96290369431329,0.031667491118752,0.033998179147366,0.029336803090138
"79","All","2024/25",2024,27,2024-07-07,2.45120587783013,9.80482351132053,"RCGP",1.08221385897296,7,0.19904645091374,0.0119124209437193,79,0.936566140658271,1.60982335461303,0.19511448214994,1.22739896959914,1.99224773962691,0.0320572873741105,0.0347705294346001,0.0293440453136209
"80","All","2024/25",2024,28,2024-07-14,9.20403102361344,18.4080620472269,"RCGP",2.27254136862895,7,1.19032750965599,0.0143006543037192,80,2.23044774964905,1.63762118822674,0.194298788812768,1.25679556215372,2.01844681429977,0.0277978336137172,0.0293965925545749,0.0261990746728595
"81","All","2024/25",2024,29,2024-07-21,11.3347307219354,20.4025152994838,"RCGP",2.47103849001893,7,0.198497121389971,0.529290360653234,81,2.4366552786129,1.65904140491917,0.194510462061235,1.27780089927915,2.04028191055919,0.0214202166924258,0.0210053371254288,0.0218350962594225
"82","All","2024/25",2024,30,2024-07-28,9.56260594592626,16.7345604053709,"RCGP",2.30882617147696,7,-0.162212318541969,0.408870770834664,82,2.26826337850298,1.6744830210747,0.195632050425006,1.29104420224169,2.05792183990771,0.0154416161555309,0.0132433029625398,0.0176399293485221
"83","All","2024/25",2024,31,2024-08-04,10.4517510777319,14.9310729681885,"RCGP",2.39349935925195,7,0.0846731877749947,0.0403193302076656,83,2.35629182508103,1.68658059850559,0.197033500752495,1.3003949370307,2.07276625998048,0.0120975774308856,0.00935073478900761,0.0148444200727633
"84","All","2024/25",2024,32,2024-08-11,5.446228605,5.446228605,"RCGP",1.78275717069187,7,-0.610742188560078,-0.229427106442351,84,1.71311816614213,1.69970529605235,0.197927750793293,1.31176690449749,2.0876436876072,0.013124697546762,0.0113719674667989,0.0148774276267254
"85","All","2024/25",2024,33,2024-08-18,4.07171601715486,10.1792900428871,"RCGP",1.51988863052025,7,-0.262868540171621,-0.262979180318901,85,1.42832746606692,1.71931963463917,0.197796171545158,1.33163913841066,2.10700013086767,0.019614338586817,0.0198722339131612,0.0193564432604729
"86","All","2024/25",2024,34,2024-08-25,3.5689357476629,8.92233936915726,"RCGP",1.40338147820009,7,-0.116507152320163,-0.330039293683954,86,1.29990163299928,1.75126801618258,0.196661157124022,1.3658121482195,2.13672388414566,0.0319483815434121,0.0341730098088391,0.029723753277985
"87","All","2024/25",2024,35,2024-09-01,3.12142649107563,6.24285298215125,"RCGP",1.28686800652528,7,-0.116513471674811,-0.165296388055531,87,1.16982427110733,1.80108567250049,0.195088046673915,1.41871310101961,2.18345824398136,0.0498176563179078,0.0529009528001163,0.0467343598356993
"88","All","2024/25",2024,36,2024-09-08,5.17555148873589,10.3511029774718,"RCGP",1.7361677372778,7,0.449299730752525,0.0720930355858506,88,1.66308322152507,1.87339952975769,0.193909201554425,1.49333749471101,2.25346156480436,0.0723138572572015,0.0746243936914026,0.0700033208230004
"89","All","2024/25",2024,37,2024-09-15,7.25758540291536,14.5151708058307,"RCGP",2.04867112635687,7,0.312503389079063,0.215096549385593,89,1.9957318086579,1.97147720426442,0.193780200713271,1.59166801086641,2.35128639766243,0.0980776745067329,0.0983305161553949,0.0978248328580706
"90","All","2024/25",2024,38,2024-09-22,11.4712145266901,26.7661672289436,"RCGP",2.48250497864079,7,0.433833852283922,0.398545657371837,90,2.44852050775259,2.09695766404844,0.194799879157167,1.71514990090039,2.47876542719648,0.125480459784018,0.123481890033982,0.127479029534054
"91","All","2024/25",2024,39,2024-09-29,5.38414434924956,24.228649571623,"RCGP",1.7722613349416,7,-0.710243643699191,0.0120311992212649,91,1.70186108324453,2.24977220148145,0.196437699518355,1.86475431042547,2.63479009253743,0.152814537433014,0.149604409525084,0.156024665340945
"92","All","2024/25",2024,40,2024-10-06,21.567650070637,34.5082401130192,"RCGP",3.09411273841646,7,1.32185140347486,0.348480537353199,92,3.07582036807308,2.42824056823168,0.197822748102368,2.04050798195104,2.81597315451233,0.178468366750232,0.175753671525566,0.181183061974897
"93","All","2024/25",2024,41,2024-10-13,18.0146203937332,48.0389877166219,"RCGP",2.91856071152149,7,-0.175552026894978,0.145351910960232,93,2.89671936877187,2.62930739429735,0.198208070480492,2.24081957615558,3.01779521243911,0.201066826065663,0.200311594204539,0.201822057926786
"94","All","2024/25",2024,42,2024-10-20,22.6499366128311,62.2873256852856,"RCGP",3.14199204242185,7,0.223431330900362,0.456576902493416,94,3.1245623591439,2.84887061275005,0.197352716973117,2.46205928748274,3.23568193801736,0.219563218452701,0.221239711327157,0.217886725578245
"95","All","2024/25",2024,43,2024-10-27,20.6338931201065,87.6940457604524,"RCGP",3.05087806075737,7,-0.0911139816644746,-0.0144115592196967,95,3.0317697100746,3.08214783825998,0.195652495935408,2.69866894622658,3.46562673029339,0.233277225509938,0.236609658743847,0.22994479227603
"96","All","2024/25",2024,44,2024-11-03,24.7313450478134,69.2477661338774,"RCGP",3.22808707267918,7,0.177209011921808,0.103175453719232,96,3.21210676832329,3.3240287058435,0.193964795718593,2.94385770623506,3.70419970545194,0.241880867583517,0.245188760008474,0.238572975158559
"97","All","2024/25",2024,45,2024-11-10,19.4182916559549,77.6731666238197,"RCGP",2.99163848823561,7,-0.236448584443576,-0.0501178513954142,97,2.9713520595298,3.56937020594378,0.193180484266646,3.19073645678115,3.9480039551064,0.245341500100277,0.246878750546094,0.243804249654461
"98","All","2024/25",2024,46,2024-11-17,35.3914557768716,117.971519256239,"RCGP",3.58049926652334,7,0.588860778287733,0.176540401921988,98,3.56929198517108,3.81320629397054,0.193733556020327,3.4334885241707,4.19292406377038,0.243836088026763,0.242752067389549,0.244920108663977
"99","All","2024/25",2024,47,2024-11-24,56.0850531341234,249.266902818326,"RCGP",4.03574487143175,7,0.455245604908411,0.269219266250856,99,4.02865076305886,4.05086013119667,0.195338821647235,3.66799604076809,4.43372422162525,0.237653837226127,0.234507516597388,0.240800157854867
"100","All","2024/25",2024,48,2024-12-01,82.764854254584,441.412556024448,"RCGP",4.4220265424284,7,0.386281670996649,0.476796018064264,100,4.41721101874435,4.27796459122092,0.197142462732948,3.89156536426434,4.66436381817749,0.227104460024247,0.22356932349625,0.230639596552244
"101","All","2024/25",2024,49,2024-12-08,81.4439759869369,916.24472985304,"RCGP",4.40603579409183,7,-0.0159907483365682,0.275178842522831,101,4.40114245738624,4.49041161741761,0.198186661033528,4.10196576179189,4.87885747304332,0.212447026196693,0.210400397527555,0.214493654865831
"102","All","2024/25",2024,50,2024-12-15,99.8220397379715,1563.87862256155,"RCGP",4.60838540899421,7,0.202349614902384,0.190880179187488,102,4.60439027931965,4.6842615770907,0.197905506553809,4.29636678424523,5.07215636993616,0.19384995967309,0.194401022453339,0.19329889689284
"103","All","2024/25",2024,51,2024-12-22,172.186817219425,2656.59660852827,"RCGP",5.15147964882522,7,0.543094239831007,0.243151035465607,103,5.14916062998245,4.85564859282257,0.196411805468482,4.47068145410434,5.24061573154079,0.171387015731868,0.174314669859109,0.168459361604626
"104","All","2024/25",2024,52,2024-12-29,185.366671788976,2386.59589928307,"RCGP",5.22502959833726,7,0.0735499495120369,0.272997934748476,104,5.22287519899967,5.00071649589495,0.194463230083315,4.61956856493165,5.38186442685825,0.145067903072381,0.148887110827308,0.141248695317455
"105","All","2024/25",2025,2,2025-01-12,206.936242831919,2793.63927823091,"RCGP",5.33482402899503,14,0.054897215328888,0.223847134890644,105,5.33289386408412,5.11561301564779,0.193105067044734,4.73712708424011,5.49409894705547,0.114896519752843,0.117558519308464,0.112234520197223
"106","All","2024/25",2025,3,2025-01-19,172.970207809803,1989.15738981274,"RCGP",5.15600587173077,7,-0.178818157264266,-0.0167903308077804,106,5.15369733766308,5.19655838732581,0.193117098051263,4.81804887514534,5.57506789950629,0.0809453716780215,0.0809217909052231,0.0809689524508199
"107","All","2024/25",2025,4,2025-01-26,197.817841657778,1622.10630159378,"RCGP",5.28987100453832,7,0.133865132807549,0.00331473029072365,107,5.28785200346031,5.23999063219089,0.194554163326676,4.8586644720706,5.62131679231117,0.043432244865075,0.0406155969252673,0.0462488928048828
"108","All","2024/25",2025,5,2025-02-02,227.056331446597,1378.55629806862,"RCGP",5.42739781849479,7,0.137526813956477,0.0308579298332532,108,5.42563846523363,5.24277555569721,0.196689323087277,4.85726448244615,5.62828662894827,0.0027849235063222,-0.0013999896244572,0.0069698366371016
"109","All","2024/25",2025,6,2025-02-09,161.084172986787,1154.43657307197,"RCGP",5.08502620185241,7,-0.342371616642381,-0.0236598899594516,109,5.08254764278821,5.20245722614785,0.198408419947361,4.81357672305102,5.59133772924468,-0.0403183295493577,-0.043687759395123,-0.0369488997035923
"110","All","2024/25",2025,7,2025-02-16,147.408809149493,945.873192042579,"RCGP",4.99659592946767,7,-0.0884302723847457,-0.0977583583568832,110,4.99388789704393,5.11751620696096,0.198795859232211,4.72787632286582,5.50715609105609,-0.0849410191868945,-0.0857004001851998,-0.0841816381885891
"111","All","2024/25",2025,8,2025-02-23,156.959182286028,908.120983226308,"RCGP",5.0591662645892,7,0.0625703351215332,-0.122743851301864,111,5.05662269155363,4.98759939017686,0.197593819181763,4.6003155045806,5.37488327577311,-0.129916816784102,-0.127560818285224,-0.13227281528298
"112","All","2024/25",2025,10,2025-03-09,83.8866093048144,503.319655828887,"RCGP",4.43540873148858,14,-0.31187876655031,-0.112579567937841,112,4.43065737309778,4.81368741258411,0.195349143522415,4.43080309128018,5.19657173388804,-0.173911977592745,-0.169512413300422,-0.178311541885068
"113","All","2024/25",2025,11,2025-03-16,105.532081710691,408.057382614673,"RCGP",4.66374170596851,7,0.228332974479932,-0.00699181898294832,113,4.65996212921156,4.5981729894403,0.193187242436835,4.2195259942641,4.97681998461649,-0.215514423143813,-0.211277097016077,-0.219751749271549
"114","All","2024/25",2025,12,2025-03-23,77.0298513299222,350.135687863283,"RCGP",4.35066304064773,7,-0.313078665320778,-0.132208152463719,114,4.34549038241808,4.34483496053936,0.19226090327594,3.96800359011852,4.7216663309602,-0.253338028900935,-0.251522404145582,-0.255153653656289
