y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start,day_of_year,plot_label,peak_time,day_shifted,Influenza A not subtyped,Influenza A H1N1pdm09,Influenza A H3N2,Influenza B,Percentage testing positive for overall influenza,total_cases,H1_prop,H3_prop,H1_adj,H3_adj,Season,total,gr,gr_smooth
-0.17653249845972008,-0.239992358108845,-0.11562815106676694,-0.35953284857754086,0.009238711458208515,0.033666666666666664,93,total,2013,15,2013-04-08,2012/13,280,463,Pre-pandemic,345,118,34,21,76,26,15.7,157,0.21649484536082475,0.7835051546391752,28,103,2012/13,157,0.15086730029542234,-0.10811707967060934
-0.4182966581261933,-0.4829918102000941,-0.3514690659323332,-0.60694473950459,-0.2288189122025659,0,94,total,2013,16,2013-04-15,2012/13,287,470,Pre-pandemic,345,125,16,9,39,14,8.7,78,0.1875,0.8125,12,52,2012/13,78,-0.6988924884159352,-0.26240751114821165
-0.5157779418004771,-0.5889171530430729,-0.4408640844569227,-0.7341252406826109,-0.3003506610204473,0,95,total,2013,17,2013-04-22,2012/13,294,477,Pre-pandemic,345,132,7,11,22,7,6,47,0.3333333333333333,0.6666666666666666,13,27,2012/13,47,-0.5057170558232682,-0.3268392114379428
-0.5443236228537616,-0.6255221479103018,-0.47015094893674114,-0.7839212651820606,-0.31699967693717096,0,96,total,2013,18,2013-04-29,2012/13,301,484,Pre-pandemic,345,139,3,4,16,4,3.5,27,0.2,0.8,5,18,2012/13,27,-0.5527392731367169,-0.4016203792701245
-0.5541982273616934,-0.6346980956553565,-0.46509771606283246,-0.801151709086252,-0.3023116043802839,0,97,total,2013,19,2013-05-06,2012/13,308,491,Pre-pandemic,345,146,6,2,11,5,3.3,24,0.15384615384615383,0.8461538461538461,3,16,2012/13,24,-0.11732188738904584,-0.46866767619124156
-0.5541925126173128,-0.6472129414113588,-0.4650326362471531,-0.8275775666120309,-0.29747118593138583,0,98,total,2013,20,2013-05-13,2012/13,315,498,Pre-pandemic,345,153,0,1,1,2,0.5,4,0.5,0.5,1,1,2012/13,4,-1.7712248667863473,-0.7367507707838445
-0.4626024231792689,-0.5592175809454738,-0.36509717781679063,-0.7604168110270152,-0.17144677786538956,6.666666666666666e-4,99,total,2013,21,2013-05-20,2012/13,322,505,Pre-pandemic,345,160,2,2,2,0,0.9,6,0.5,0.5,3,3,2012/13,6,0.39730179746900346,-0.5109960574607766
-0.36121916461212866,-0.4644829523343833,-0.2615109000130275,-0.6489495402283133,-0.07754812704035073,0.007333333333333333,100,total,2013,22,2013-05-27,2012/13,329,512,Pre-pandemic,345,167,1,0,0,0,0.1,1,0,0,0,0,2012/13,1,-1.7129785913749405,-0.8010558870203326
-0.25639008215851333,-0.35822848121279516,-0.15132793629265265,-0.5490363781833749,0.05011327503391258,0.051333333333333335,101,total,2013,23,2013-06-03,2012/13,336,519,Pre-pandemic,345,174,3,0,1,0,0.6,4,0,1,0,4,2012/13,4,1.315676793905937,-0.4428062166965869
-0.1867527303908847,-0.28835897238709784,-0.08829056110191555,-0.4908833480690889,0.11770467723125007,0.10866666666666666,102,total,2013,24,2013-06-10,2012/13,343,526,Pre-pandemic,345,181,2,2,4,0,1.2,8,0.3333333333333333,0.6666666666666666,3,5,2012/13,8,0.680877087968131,0.17021927199203274
-0.14801919248078044,-0.2524252575392179,-0.04056408331768174,-0.45630031958249717,0.1606579847594274,0.17233333333333334,103,total,2013,25,2013-06-17,2012/13,350,533,Pre-pandemic,345,188,0,0,0,0,0,0,0,0,0,0,2012/13,0,-4.394449154672438,-1.0277184660433276
-0.056672454193163,-0.17424990587176542,0.0485671667679651,-0.3999666604429525,0.27276098040240565,0.3556666666666667,104,total,2013,26,2013-06-24,2012/13,357,540,Pre-pandemic,345,195,0,0,0,0,0,0,0,0,0,0,2012/13,0,0,-0.5994738181995926
0.003645565432130682,-0.11092041866113733,0.11892882440336983,-0.35028644569905454,0.3421794883401505,0.5106666666666667,105,total,2013,27,2013-07-01,2013/14,0,547,Pre-pandemic,343,204,1,0,2,0,0.5,3,0,1,0,3,2013/14,3,3.4339872044851463,-0.06989621555479042
-0.0017418725277789926,-0.1168235857788395,0.11088913691990088,-0.3357310128576274,0.32411054112740734,0.49766666666666665,106,total,2013,28,2013-07-08,2013/14,7,189,Pre-pandemic,343,-154,3,0,1,2,1,6,0,1,0,4,2013/14,6,0.6768866596881649,-0.07089382262478189
-0.042970649062817445,-0.15279543395052167,0.06484090737412931,-0.3805117571772604,0.2677956260191,0.3983333333333333,107,total,2013,29,2013-07-15,2013/14,14,196,Pre-pandemic,343,-147,4,0,2,1,1.2,7,0,1,0,6,2013/14,7,0.15180601286800413,1.0656699692603289
-0.09086899052491604,-0.2077340314306408,0.024195942489972894,-0.4226131479861837,0.2378898354118132,0.29633333333333334,108,total,2013,30,2013-07-22,2013/14,21,203,Pre-pandemic,343,-140,0,0,0,0,0,0,0,0,0,0,2013/14,0,-4.2626798770413155,0
-0.0729484262338918,-0.18954820518431403,0.04373573024818747,-0.423963980084642,0.26260624008612066,0.33366666666666667,109,total,2013,31,2013-07-29,2013/14,28,210,Pre-pandemic,343,-133,0,0,0,1,0.2,1,0,0,0,0,2013/14,1,2.3978952727983707,-0.2590229829216939
-0.049391591564905246,-0.16692601509019453,0.07599618649456767,-0.3981213438603655,0.29291788867956015,0.3913333333333333,110,total,2013,32,2013-08-05,2013/14,35,217,Pre-pandemic,343,-126,0,0,1,1,0.4,2,0,1,0,1,2013/14,2,0.6466271649250523,-0.2665878566124722
-0.014516138310419133,-0.12782504590123053,0.10732665499443945,-0.3442884759429271,0.3176651766159448,0.4703333333333333,111,total,2013,33,2013-08-12,2013/14,42,224,Pre-pandemic,343,-119,0,0,0,0,0,0,0,0,0,0,2013/14,0,-3.044522437723423,-1.065669969260329
0.04567399440212094,-0.06789695277746202,0.15846476038161936,-0.2769526093357628,0.3705375011506655,0.606,112,total,2013,34,2013-08-19,2013/14,49,231,Pre-pandemic,343,-112,2,0,1,0,0.6,3,0,1,0,3,2013/14,3,3.4339872044851463,0.8584968011212866
0.08545726291617606,-0.02037835480469699,0.20283075632791622,-0.2521163386865582,0.4090048372238465,0.7086666666666667,113,total,2013,35,2013-08-26,2013/14,56,238,Pre-pandemic,343,-105,0,0,0,0,0,0,0,0,0,0,2013/14,0,-3.4339872044851463,-0.5994738181995928
0.13154434309058297,0.021812987520861526,0.25040863496819604,-0.1918730121523687,0.47114706003216894,0.7833333333333333,114,total,2013,36,2013-09-02,2013/14,63,245,Pre-pandemic,343,-98,1,0,1,0,0.5,2,0,1,0,2,2013/14,2,3.044522437723423,0
0.1518810755042861,0.04020087895613422,0.26293357759694924,-0.1638627024481592,0.47921219934964576,0.8196666666666667,115,total,2013,37,2013-09-09,2013/14,70,252,Pre-pandemic,343,-91,0,0,2,0,0.4,2,0,1,0,2,2013/14,2,0,0.7611306094308559
0.13617247933959303,0.033329497436820676,0.2442728250775997,-0.15868398391758054,0.45607982586554835,0.8053333333333333,116,total,2013,38,2013-09-16,2013/14,77,259,Pre-pandemic,343,-84,0,2,7,0,1.3,9,0.2222222222222222,0.7777777777777778,2,7,2013/14,9,1.466337068793427,0.26921807550792587
0.09601740453818897,-0.013242594190067292,0.20562970976632639,-0.210587737051209,0.41021218255330305,0.7266666666666667,117,total,2013,39,2013-09-23,2013/14,84,266,Pre-pandemic,343,-77,0,1,0,3,0.6,4,1,0,1,0,2013/14,4,-0.7972874398125424,0.928393016676077
0.08621010614024355,-0.01357728981874673,0.1982879408340935,-0.21133350436462858,0.4153176689203784,0.7253333333333334,118,total,2013,40,2013-09-30,2013/14,91,273,Pre-pandemic,343,-70,1,0,0,0,0.1,1,0,0,0,0,2013/14,1,-1.315676793905937,-0.16165679123126306
0.1415937280049201,0.041131479579244734,0.2522347814097593,-0.1571211455913706,0.45096364248277343,0.8263333333333334,119,total,2013,41,2013-10-07,2013/14,98,280,Pre-pandemic,343,-63,1,0,0,0,0.1,1,0,0,0,0,2013/14,1,0,-0.16165679123126309
0.2049142718877689,0.0977857271503157,0.30844325816378154,-0.09218137119121668,0.5087534950892771,0.9046666666666666,120,total,2013,42,2013-10-14,2013/14,105,287,Pre-pandemic,343,-56,1,0,1,2,0.5,4,0,1,0,2,2013/14,4,1.315676793905937,-0.19932185995313556
0.22343190753200004,0.12536755340994105,0.3247067490515861,-0.0669142941193616,0.5160777266357722,0.9383333333333334,121,total,2013,43,2013-10-21,2013/14,112,294,Pre-pandemic,343,-49,1,1,3,2,0.9,7,0.25,0.75,1,4,2013/14,7,0.5491078103370076,0.13727695258425193
0.18733065161882623,0.0877981066406861,0.28605416702364833,-0.09536859903695,0.475725302965659,0.9036666666666666,122,total,2013,44,2013-10-28,2013/14,119,301,Pre-pandemic,343,-42,0,4,6,2,1.5,12,0.4,0.6,4,6,2013/14,12,0.5331106685554257,0.5994738181995926
0.1209299182793171,0.02156363162790309,0.2100431416740809,-0.16864931457202223,0.40529255314572143,0.7923333333333333,123,total,2013,45,2013-11-04,2013/14,126,308,Pre-pandemic,343,-35,1,8,1,2,1.3,12,0.8888888888888888,0.1111111111111111,9,1,2013/14,12,0,0.5994738181995926
0.0659412705334772,-0.027792524830572818,0.16275370861765043,-0.21689082965025072,0.3473254769381775,0.6746666666666666,124,total,2013,46,2013-11-11,2013/14,133,315,Pre-pandemic,343,-28,0,2,4,2,0.9,8,0.3333333333333333,0.6666666666666666,2,4,2013/14,8,-0.4013413909243023,0.1702192719920327
0.08507908813181508,-0.011695935774237998,0.18396686775260562,-0.18680716771166428,0.3658514598185232,0.7286666666666667,125,total,2013,47,2013-11-18,2013/14,140,322,Pre-pandemic,343,-21,1,4,1,3,0.8,9,0.8,0.2,5,1,2013/14,9,0.11641035184441137,0.06204490736888367
0.162101232624966,0.07554547290914393,0.25783521092971867,-0.10615968629079864,0.436825173888141,0.8843333333333333,126,total,2013,48,2013-11-25,2013/14,147,329,Pre-pandemic,343,-14,0,3,0,2,0.4,5,1,0,3,0,2013/14,5,-0.5790338737925242,-0.2159912282181038
0.28771846410265667,0.1997644918657715,0.37858110083915275,0.033968626241675716,0.5450879496307071,0.9856666666666667,127,total,2013,49,2013-12-02,2013/14,154,336,Pre-pandemic,343,-7,0,8,4,1,1.1,13,0.6666666666666666,0.3333333333333333,8,4,2013/14,13,0.9433716904768259,0.019851694401102682
0.3675486143275535,0.2822260876540513,0.452138023979505,0.11150332333095901,0.6222358922834035,0.998,128,total,2013,50,2013-12-09,2013/14,161,343,Pre-pandemic,343,0,1,9,11,2,1.8,23,0.45,0.55,9,12,2013/14,23,0.5672203873206421,0.26199213896233875
0.3496292274131876,0.27234555118503967,0.4313580377943732,0.12127568205391578,0.5839946370324073,0.9983333333333333,129,total,2013,51,2013-12-16,2013/14,168,350,Pre-pandemic,343,7,7,19,14,2,3.3,42,0.5757575757575758,0.42424242424242425,23,17,2013/14,42,0.6002151231605878,0.38294333179138285
0.27186977993274763,0.19259043506217988,0.3508179898359106,0.05050438754086666,0.49597451574932366,0.989,130,total,2013,52,2013-12-23,2013/14,175,357,Pre-pandemic,343,14,12,16,5,1,3.5,34,0.7619047619047619,0.23809523809523808,25,8,2013/14,34,-0.21075035639886458,0.4750142111397978
0.2473730584022371,0.16918872030463938,0.3201838897500031,0.02826349625857599,0.4716567527165479,0.9886666666666667,131,total,2013,1,2013-12-30,2013/14,182,364,Pre-pandemic,343,21,10,34,16,4,5.1,64,0.68,0.32,41,19,2013/14,64,0.631146979637153,0.39695803342987956
0.16355683792488307,0.09294039120718756,0.23630055970716524,-0.04250358470705104,0.3851975268941749,0.938,132,total,2014,2,2014-01-06,2013/14,189,371,Pre-pandemic,343,28,16,35,8,1,5.1,60,0.813953488372093,0.18604651162790695,48,11,2013/14,60,-0.0644345223854624,0.23904430600335347
0.16993249403554822,0.10350407747432522,0.23887168296176853,-0.03204428007868423,0.36700256707202994,0.95,133,total,2014,3,2014-01-13,2013/14,196,378,Pre-pandemic,343,35,11,48,10,2,7.4,71,0.8275862068965517,0.1724137931034483,57,12,2013/14,71,0.16807749526803317,0.13100989903021482
0.20533045965340246,0.13684583143311913,0.2733600659840312,0.008451857605975943,0.3995896302592941,0.9803333333333333,134,total,2014,4,2014-01-20,2013/14,203,385,Pre-pandemic,343,42,12,64,18,4,9.3,98,0.7804878048780488,0.2195121951219512,73,21,2013/14,98,0.32190002976212223,0.2641724955704615
0.22656026670278395,0.16270960781964994,0.29246638770430655,0.03748010280481302,0.42350424916801205,0.9896666666666667,135,total,2014,5,2014-01-27,2013/14,210,392,Pre-pandemic,343,49,28,55,14,1,9.8,98,0.7971014492753623,0.2028985507246377,77,20,2013/14,98,0,0.10638575066117326
0.30845933389884816,0.2479696621821803,0.3714082566098962,0.1355202334017665,0.49066201270687276,0.9996666666666667,136,total,2014,6,2014-02-03,2013/14,217,399,Pre-pandemic,343,56,31,109,26,3,16.8,169,0.8074074074074075,0.1925925925925926,134,32,2013/14,169,0.5445028893332172,0.25862010359084314
0.21648964013654837,0.15690554372670218,0.27746007440445375,0.04942579061648423,0.38921286952046036,0.9943333333333333,137,total,2014,7,2014-02-10,2013/14,224,406,Pre-pandemic,343,63,36,138,24,4,18.9,202,0.8518518518518519,0.14814814814814814,169,29,2013/14,202,0.1782723685050408,0.26116882190009505
0.09943468497696006,0.041371215531053496,0.15560624373407994,-0.08129397883075865,0.26054055308231266,0.8756666666666667,138,total,2014,8,2014-02-17,2013/14,231,413,Pre-pandemic,343,70,43,136,27,2,17.7,208,0.8343558282208589,0.1656441717791411,172,34,2013/14,208,0.029256108990013463,0.18800784170706786
0.028863370009283074,-0.027038701708156365,0.08677602439517251,-0.1287896116674227,0.19757215145202242,0.6343333333333333,139,total,2014,9,2014-02-24,2013/14,238,420,Pre-pandemic,343,77,43,128,57,2,19.9,230,0.6918918918918919,0.3081081081081081,158,70,2013/14,230,0.10049526364173143,0.21313165761750072
-0.11042025135917344,-0.1648676156263449,-0.053468133950790975,-0.27375282738951934,0.052978027690083786,0.09666666666666666,140,total,2014,10,2014-03-03,2013/14,245,427,Pre-pandemic,343,84,41,122,39,2,19.2,204,0.7577639751552795,0.2422360248447205,153,49,2013/14,204,-0.11990392722552104,0.04702995347781617
-0.2185523384075445,-0.279250464393318,-0.1631238122412142,-0.39330741969822197,-0.05015580510782085,0.008666666666666666,141,total,2014,11,2014-03-10,2013/14,252,434,Pre-pandemic,343,91,42,75,47,3,16.1,167,0.6147540983606558,0.38524590163934425,101,63,2013/14,167,-0.20001763421445104,-0.047542547202056806
-0.2584849209753628,-0.31813412816644226,-0.20075465280212335,-0.43926395378760386,-0.07507649582412422,0.0033333333333333335,142,total,2014,12,2014-03-17,2013/14,259,441,Pre-pandemic,343,98,14,60,17,6,9.1,97,0.7792207792207793,0.22077922077922077,71,20,2013/14,97,-0.5428510603040688,-0.19056933952557736
-0.12231005860875266,-0.1833248064841484,-0.06134722610549681,-0.3096857191210676,0.05845642940812455,0.09433333333333334,143,total,2014,13,2014-03-24,2013/14,266,448,Pre-pandemic,343,105,33,53,37,2,12.1,125,0.5888888888888889,0.4111111111111111,72,51,2013/14,125,0.25337204217558623,-0.15235014489211368
-0.19940620967228107,-0.26617452296636945,-0.13460738038200093,-0.4042449757619315,0.007944011644629977,0.03,144,total,2014,14,2014-03-31,2013/14,273,455,Pre-pandemic,343,112,17,39,38,6,10.3,100,0.5064935064935064,0.4935064935064935,48,46,2013/14,100,-0.2229437311516906,-0.17811009587365606
-0.2866705935881768,-0.35326784377543363,-0.21400167224018074,-0.48869811964305576,-0.08564904362864201,0.0033333333333333335,145,total,2014,15,2014-04-07,2013/14,280,462,Pre-pandemic,343,119,15,30,12,1,6.4,58,0.7142857142857143,0.2857142857142857,41,16,2013/14,58,-0.5440040224633094,-0.26410669293587063
-0.24481933143622148,-0.3176261956392197,-0.17235916016151687,-0.45500116998875967,-0.021339656870347546,0.015666666666666666,146,total,2014,16,2014-04-14,2013/14,287,469,Pre-pandemic,343,126,11,22,14,4,7.1,51,0.6111111111111112,0.3888888888888889,29,18,2013/14,51,-0.12838116664820673,-0.16048921952190512
-0.20109041658731797,-0.2743658187786693,-0.1263115569573976,-0.419576442533367,0.01058076083227169,0.033666666666666664,147,total,2014,17,2014-04-21,2013/14,294,476,Pre-pandemic,343,133,6,12,13,7,5.3,38,0.48,0.52,15,16,2013/14,38,-0.2935702150770034,-0.2972247838350525
-0.18618355517920793,-0.26284983284455354,-0.11114381660219952,-0.3995616572221833,0.04073277853058955,0.059,148,total,2014,18,2014-04-28,2013/14,301,483,Pre-pandemic,343,140,10,17,8,13,6.4,48,0.68,0.32,24,11,2013/14,48,0.23306789497906025,-0.18322187730236483
-0.2590405450197193,-0.33272778304311557,-0.17926562021728953,-0.48602909774692266,-0.03242811375766035,0.010666666666666666,149,total,2014,19,2014-05-05,2013/14,308,490,Pre-pandemic,343,147,4,5,8,7,3.5,24,0.38461538461538464,0.6153846153846154,7,10,2013/14,24,-0.6910703366151062,-0.21998845584031404
-0.274379433006241,-0.3566416678475808,-0.1946955530779867,-0.5133196073238101,-0.042846591662714754,0.011333333333333334,150,total,2014,20,2014-05-12,2013/14,315,497,Pre-pandemic,343,154,2,7,7,6,3,22,0.5,0.5,8,8,2013/14,22,-0.08663423197290222,-0.2095517221714879
-0.28477727718109414,-0.36711459041365346,-0.19827775259609914,-0.5312304487650569,-0.030939407670944274,0.012666666666666666,151,total,2014,21,2014-05-19,2013/14,322,504,Pre-pandemic,343,161,3,1,5,4,1.9,13,0.16666666666666666,0.8333333333333334,1,7,2013/14,13,-0.5229653783166015,-0.2669005129813874
-0.26340817718956067,-0.35048119161809166,-0.17377989651741166,-0.5159018166814222,-0.0013507614797460268,0.024666666666666667,152,total,2014,22,2014-05-26,2013/14,329,511,Pre-pandemic,343,168,2,4,3,3,1.9,12,0.5714285714285714,0.42857142857142855,5,4,2013/14,12,-0.07940677760441048,-0.3450191811272551
-0.25350050934460233,-0.34343571303101583,-0.16647258368910667,-0.5102456328909621,0.012625036043737515,0.030666666666666665,153,total,2014,23,2014-06-02,2013/14,336,518,Pre-pandemic,343,175,3,2,4,3,1.8,12,0.3333333333333333,0.6666666666666666,3,6,2013/14,12,0,-0.17225159697347855
-0.25788724260547347,-0.3471083910059002,-0.16353877553216178,-0.5241151998664482,0.016232407506886697,0.033,154,total,2014,24,2014-06-09,2013/14,343,525,Pre-pandemic,343,182,1,2,1,2,1,6,0.6666666666666666,0.3333333333333333,3,1,2013/14,6,-0.6849166814234299,-0.3218222093361105
-0.23173654935729182,-0.3263656579933686,-0.13793370075794387,-0.5117024558288473,0.0400315565453406,0.046,155,total,2014,25,2014-06-16,2013/14,350,532,Pre-pandemic,343,189,2,0,4,2,1.4,8,0,1,0,6,2013/14,8,0.28357529049912744,-0.12018704213217823
-0.1891011431758315,-0.28924380375562225,-0.09187271721302398,-0.4734387821655646,0.09246283484270687,0.096,156,total,2014,26,2014-06-23,2013/14,357,539,Pre-pandemic,343,196,0,0,0,1,0.2,1,0,0,0,0,2013/14,1,-1.996553881874068,-0.5994738181995927
-0.10136500851210883,-0.20110746064278917,0.0038362994238531622,-0.406212584599385,0.2064213141007599,0.25866666666666666,157,total,2014,27,2014-06-30,2013/14,364,546,Pre-pandemic,343,203,0,0,2,1,0.6,3,0,1,0,2,2013/14,3,1.0360919316867756,-0.3404508352778987
-0.025950508410479634,-0.1283432064393365,0.07359270722884648,-0.3043926428599245,0.27218201487374966,0.43133333333333335,158,total,2014,28,2014-07-07,2014/15,0,188,Pre-pandemic,342,-154,0,0,2,2,0.6,4,0,1,0,2,2014/15,4,0.2795848622191615,-0.09932544936725086
0.011804020356897649,-0.08404024541789357,0.11814992597770446,-0.2843963540450468,0.3020882215881762,0.5413333333333333,159,total,2014,29,2014-07-14,2014/15,7,195,Pre-pandemic,342,-147,1,3,4,0,1.3,8,0.42857142857142855,0.5714285714285714,3,5,2014/15,8,0.680877087968131,0
0.033241394432415916,-0.06810702889736941,0.12922575574083683,-0.25100156456777195,0.3170071413069785,0.587,160,total,2014,30,2014-07-21,2014/15,14,202,Pre-pandemic,342,-140,0,0,1,1,0.4,2,0,1,0,1,2014/15,2,-1.3499267169490157,0.16165679123126309
0.0679660402510287,-0.027397315790309906,0.16717283277947553,-0.23461834431574724,0.3692176109526893,0.686,161,total,2014,31,2014-07-28,2014/15,21,209,Pre-pandemic,342,-133,1,0,2,0,0.6,3,0,1,0,3,2014/15,3,0.3894647667617233,2.7755575615628914e-17
0.09046676619708027,-0.008859695181434757,0.19222008456813017,-0.20801958568255394,0.3842573109249506,0.7293333333333333,162,total,2014,32,2014-08-04,2014/15,28,216,Pre-pandemic,342,-126,0,0,4,0,0.9,4,0,1,0,4,2014/15,4,0.2795848622191615,2.7755575615628914e-17
0.07623602963809994,-0.025309138154924304,0.17217620609759793,-0.21724918639257904,0.37733837694341604,0.6996666666666667,163,total,2014,33,2014-08-11,2014/15,35,223,Pre-pandemic,342,-119,1,0,9,2,2.5,12,0,1,0,10,2014/15,12,1.0822184788924332,0.10033534773107555
0.015819736811995444,-0.08314299188313978,0.11780644010101021,-0.28280010836857566,0.31893473347577345,0.5393333333333333,164,total,2014,34,2014-08-18,2014/15,42,230,Pre-pandemic,342,-112,1,0,3,0,0.9,4,0,1,0,4,2014/15,4,-1.0822184788924334,0.16726240724522112
-0.014531464826619156,-0.11482975305274384,0.08371667159900065,-0.30604266347094805,0.28355908330703966,0.4623333333333333,165,total,2014,35,2014-08-25,2014/15,49,237,Pre-pandemic,342,-105,0,2,2,1,1.3,5,0.5,0.5,2,2,2014/15,5,0.21825356602001797,0.12445960705979484
-0.029989380504641172,-0.13098337341870087,0.07346986877465772,-0.3246590735222782,0.2548801600304101,0.42,166,total,2014,36,2014-09-01,2014/15,56,244,Pre-pandemic,342,-98,0,0,6,1,1.5,7,0,1,0,6,2014/15,7,0.3308542443169896,0.13727695258425182
-0.04212743295611354,-0.13903282823786384,0.05279470325705371,-0.33160139844647557,0.24323900264968717,0.391,167,total,2014,37,2014-09-08,2014/15,63,251,Pre-pandemic,342,-91,1,1,3,0,0.8,5,0.25,0.75,1,4,2014/15,5,-0.33085424431698973,-0.21599122821810388
-0.02656254546012804,-0.12339700506996126,0.07208081765015983,-0.31269299910209625,0.26210746935235485,0.4216666666666667,168,total,2014,38,2014-09-15,2014/15,70,258,Pre-pandemic,342,-84,0,0,1,1,0.3,2,0,1,0,1,2014/15,2,-0.8873031950009027,-0.1672624072452212
0.027079797405013095,-0.07072984166981106,0.12593872897536024,-0.26128179252946404,0.30132718858895746,0.5693333333333334,169,total,2014,39,2014-09-22,2014/15,77,265,Pre-pandemic,342,-77,0,0,4,4,1.2,8,0,1,0,4,2014/15,8,1.3499267169490157,0.11565588048702821
