"","Source","Year","Week","Season","date","cases_total","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"122","FluNet",2014,22,"2013/14",2014-06-01,1,-1.28247467873077,-0.702516467444421,387,0.0953101798043249,1.73311525810977,0.302551314405493,1.140114681875,2.32611583434453,-0.196378072146018,-0.219144053580564,-0.173612090711471
"123","FluNet",2014,39,"2014/15",2014-09-28,3,0.049841050611012,-0.525468389074194,405,1.1314021114911,0.796318343404169,0.269441470827466,0.268213060582336,1.324423626226,-0.0520442730391998,-0.0484389789607036,-0.0556495671176961
"124","FluNet",2014,40,"2014/15",2014-10-05,3,0,-0.410877876039919,407,1.1314021114911,0.984491184267413,0.260135794318012,0.47462502740411,1.49435734113072,0.0940864204316219,0.103205983410887,0.0849668574523568
"125","FluNet",2014,41,"2014/15",2014-10-12,2,-0.336472236621213,-0.095543728670067,409,0.741937344729377,1.22963604524235,0.243761798782622,0.751862919628415,1.70740917085629,0.12257243048747,0.138618946112153,0.106525914862788
"126","FluNet",2014,42,"2014/15",2014-10-19,7,1.09861228866811,0.254046684015632,411,1.96009478404727,1.51575840995509,0.222424206399869,1.07980696541135,1.95170985449884,0.14306118235637,0.163972022891467,0.122150341821272
"127","FluNet",2014,43,"2014/15",2014-10-26,5,-0.310154928303839,0.150661707914352,413,1.62924053973028,1.82078269705843,0.201513956323261,1.42581534266484,2.21575005145202,0.15251214355167,0.173004188626745,0.132020098476594
"128","FluNet",2014,44,"2014/15",2014-11-02,8,0.435318071257845,0.407925143874039,415,2.09186406167839,2.12260965265862,0.187724456374452,1.75466971816469,2.49054958715255,0.150913477800093,0.164427187749926,0.13739976785026
"129","FluNet",2014,45,"2014/15",2014-11-09,8,0,0.0417210476513354,417,2.09186406167839,2.3991400228619,0.186631868444543,2.0333415607106,2.76493848501321,0.138265185101642,0.139335921272953,0.137194448930331
"130","FluNet",2014,46,"2014/15",2014-11-16,13,0.462623521948113,0.299313864401986,419,2.57261223020711,2.62827455377454,0.19909387966242,2.2380505496362,3.01849855791288,0.114567265456318,0.102354494462799,0.126780036449837
"131","FluNet",2014,47,"2014/15",2014-11-23,7,-0.587786664902119,-0.0417210476513354,421,1.96009478404727,2.78791399150277,0.220910704015019,2.35492901163333,3.22089897137221,0.0798197188641168,0.0584392309985697,0.101200206729664
"132","FluNet",2014,48,"2014/15",2014-11-30,15,0.725937003382936,0.20025795347631,423,2.71469474382088,2.85595908215286,0.246509286886633,2.37280087985506,3.33911728445066,0.0340225453250442,0.0089359341108628,0.0591091565392257
"133","FluNet",2014,49,"2014/15",2014-12-07,32,0.740400065410491,0.292850134630436,425,3.46885603013597,2.81031057183105,0.272111991493397,2.27697106850399,3.34365007515811,-0.0228242551609061,-0.0479149056755348,0.00226639535372253
"134","FluNet",2014,50,"2014/15",2014-12-14,43,0.291520848758946,0.585952639184125,427,3.7635229971097,2.62902618826395,0.297172260811284,2.04656855707384,3.21148381945407,-0.0906421917835483,-0.115201255715077,-0.0660831278520191
"135","FluNet",2015,23,"2014/15",2015-06-07,0,-0.178636324746183,0.284428196474418,453,-2.30258509299405,-1.06643926954411,0.543902621284408,-2.13248840726155,-0.000390131826669693,-0.142133286838772,-0.160732960166746,-0.123533613510798
"136","FluNet",2015,40,"2015/16",2015-10-04,8,0.166659608473895,0.0931813774955527,471,2.09186406167839,1.96674237728511,0.321802727056786,1.33600903225381,2.59747572231641,0.168510091490512,0.192694302195298,0.144325880785727
"137","FluNet",2015,41,"2015/16",2015-10-11,29,1.2443240998495,0.410782461192405,473,3.37073817417745,2.12582609003987,0.278543875251876,1.57988009454619,2.67177208553355,0.0795418563773784,0.12193553114619,0.0371481816085666
"138","FluNet",2015,42,"2015/16",2015-10-18,13,-0.781700577901391,0.209761043474003,475,2.57261223020711,2.26519527036026,0.237910447635865,1.79889079299396,2.73149974772655,0.0696845901601941,0.109505349223885,0.0298638310965031
"139","FluNet",2015,43,"2015/16",2015-10-25,12,-0.0769610411361281,0.128554160270662,477,2.4932054526027,2.39656358050081,0.207820679344588,1.98923504898542,2.80389211201621,0.0656841550702774,0.0951721279957285,0.0361961821448262
"140","FluNet",2015,44,"2015/16",2015-11-01,13,0.0769610411361281,-0.260566859300464,479,2.57261223020711,2.53164468271606,0.194290050035996,2.15083618464551,2.91245318078662,0.0675405511076257,0.0808005678300465,0.0542805343852049
"141","FluNet",2015,45,"2015/16",2015-11-08,17,0.259511195485085,0.0865037318283616,481,2.83907846350861,2.68215223926054,0.196172560862378,2.29765401997028,3.0666504585508,0.0752537782722356,0.0734089176623813,0.0770986388820898
"142","FluNet",2015,46,"2015/16",2015-11-15,12,-0.336472236621213,0,483,2.4932054526027,2.85979991238876,0.204736868596008,2.45851564994058,3.26108417483693,0.0888238365641116,0.0804308149851543,0.097216858143069
"143","FluNet",2015,47,"2015/16",2015-11-22,19,0.444685821261445,0.122574926708439,485,2.94968833505258,3.07562417746203,0.209743478292841,2.66452696000807,3.486721394916,0.107912132536637,0.103005655033741,0.112818610039534
"144","FluNet",2015,48,"2015/16",2015-11-29,13,-0.367724780125317,-0.0865037318283616,487,2.57261223020711,3.32987123479287,0.206770033459019,2.92460196921319,3.73514050037255,0.127123528665417,0.130037504602562,0.124209552728272
"145","FluNet",2015,49,"2015/16",2015-12-06,27,0.711496319228142,0.262819120121423,489,3.29953372788566,3.61413121228057,0.19744746983922,3.2271341713957,4.00112825316544,0.14212998874385,0.151266101091253,0.132993876396447
"146","FluNet",2015,50,"2015/16",2015-12-13,28,0.0357180826020791,0.126496540568301,491,3.3357695763397,3.91975040077375,0.185672785999304,3.55583174021512,4.28366906133239,0.152809594246593,0.16434878440971,0.141270404083475
"147","FluNet",2015,51,"2015/16",2015-12-20,90,1.15544576343128,0.634220055087166,493,4.50092016461429,4.23807509112103,0.176238420838436,3.8926477862777,4.58350239596437,0.159162345173641,0.168408023031291,0.149916667315991
"148","FluNet",2015,52,"2015/16",2015-12-27,97,0.0745025272979207,0.421888791110425,495,4.57574137529728,4.56045157417104,0.173170421172804,4.22103754867235,4.89986559966974,0.161188241525004,0.164194881197324,0.158181601852684
"149","FluNet",2015,53,"2015/16",2016-01-03,116,0.178038895001954,0.469329061910384,496,4.75445188870385,4.72045495384976,0.174532304011055,4.37837163798809,5.06253826971143,0.160003379678717,0.157334089315745,0.162672670041689
"150","FluNet",2016,1,"2015/16",2016-01-10,222,0.647035828600539,0.299859083633471,498,5.40312773090038,5.03268342129501,0.18195714428056,4.67604741850511,5.3893194240849,0.156114233722624,0.14883789025851,0.163390577186739
"151","FluNet",2016,2,"2015/16",2016-01-17,182,-0.198176928583749,0.208965931672915,500,5.20455598673356,5.32732940856452,0.192100318702372,4.95081278390787,5.70384603322117,0.147322993634757,0.137382682701381,0.157263304568132
"152","FluNet",2016,3,"2015/16",2016-01-24,237,0.26341745045215,0.237425450156313,502,5.46848199307136,5.59573920650692,0.199922785617713,5.2038905466962,5.98758786631764,0.134204898971201,0.126538881394166,0.141870916548236
"153","FluNet",2016,4,"2015/16",2016-01-31,451,0.642407749382344,0.235882757083582,504,6.11168904441435,5.82939695107352,0.201108907226045,5.43522349291047,6.22357040923656,0.116828872283297,0.115666473107133,0.117991271459462
"154","FluNet",2016,5,"2015/16",2016-02-07,499,0.101032225231569,0.335619141688688,506,6.21280647647556,6.02259161717883,0.195260601244541,5.63988083873953,6.40530239561813,0.0965973330526557,0.102328672914529,0.090865993190782
"155","FluNet",2016,6,"2015/16",2016-02-14,475,-0.0492407161031636,0.231399752836916,508,6.16352530819288,6.17222779381235,0.185831279111623,5.80799848675357,6.53645710087113,0.0748180883167593,0.0840588240070188,0.0655773526264998
"156","FluNet",2016,7,"2015/16",2016-02-21,532,0.113216015598136,0.0550025082421802,510,6.27683144160232,6.27531001220073,0.177253288917416,5.9278935659226,6.62272645847887,0.0515411091941926,0.0599475395845155,0.0431346788038698
"157","FluNet",2016,8,"2015/16",2016-02-28,529,-0.00564973254211942,0.0194418556509509,512,6.27117744991009,6.32884280357063,0.173605519707758,5.98857598494343,6.66910962219784,0.0267663956849513,0.0303412095104156,0.023191581859487
"158","FluNet",2016,9,"2015/16",2016-03-06,547,0.0334292966491949,0.0469985265684037,514,6.30463160106978,6.3298306991487,0.176849032725331,5.98320659500705,6.67645480329035,0.000493947789032667,-0.0026846949681878,0.00367259054625313
"159","FluNet",2016,10,"2015/16",2016-03-13,527,-0.0372135963404343,-0.00314467741111961,516,6.26739028386116,6.27527823016158,0.185711119157528,5.91128443661282,6.63927202371033,-0.027276234493562,-0.0359610791971159,-0.0185913897900081
"160","FluNet",2016,11,"2015/16",2016-03-20,674,0.245822810297589,0.0806795035354497,518,6.51337846785939,6.16218992783592,0.196455486025972,5.77713717522501,6.54724268044682,-0.0565441511628295,-0.0670736306939044,-0.0460146716317547
"161","FluNet",2016,12,"2015/16",2016-03-27,446,-0.412532275331257,-0.0679743537913676,520,6.10054314213422,5.98757032339837,0.204631562992325,5.58649245993341,6.38864818686333,-0.0873098022187735,-0.0953223576457995,-0.0792972467917474
"162","FluNet",2016,13,"2015/16",2016-04-03,386,-0.144307532289076,-0.103672332440915,522,5.95609640327019,5.74842394807558,0.206406319016721,5.34386756280281,6.15298033334836,-0.119573187661393,-0.121312448565301,-0.117833926757485
"163","FluNet",2016,14,"2015/16",2016-04-10,214,-0.588822129659405,-0.38188731242658,524,5.36644319559564,5.44422914198089,0.200196764841957,5.05184348289065,5.83661480107112,-0.152097403047349,-0.14601203995608,-0.158182766138617
"164","FluNet",2016,15,"2015/16",2016-04-17,168,-0.241373988575655,-0.324834550174712,526,5.12455904041457,5.08531692209059,0.189654862936029,4.71359339073597,5.45704045344521,-0.179456109945148,-0.169125046077338,-0.189787173812958
"165","FluNet",2016,16,"2015/16",2016-04-24,58,-1.05790899555461,-0.629368371263222,528,4.06216566385787,4.68499355011618,0.18100696519846,4.3302198983272,5.03976720190516,-0.200161685987204,-0.191686746204387,-0.208636625770021
"166","FluNet",2016,17,"2015/16",2016-05-01,67,0.143100843640673,-0.385394046829862,530,4.20618404397764,4.25656536691617,0.180650730818104,3.90248993451269,4.61064079931965,-0.214214091600005,-0.213864981907255,-0.214563201292755
"167","FluNet",2016,18,"2015/16",2016-05-08,54,-0.213926896209286,-0.376245016041073,532,3.99083418585244,3.81333871334905,0.192045478376698,3.43692957573073,4.18974785096738,-0.221613326783559,-0.232780179390981,-0.210446474176136
"168","FluNet",2016,19,"2015/16",2016-05-15,38,-0.34754246037546,-0.139456170981357,534,3.64021428213266,3.36861993027334,0.213579364850861,2.95000437516565,3.78723548538103,-0.222359391537857,-0.243462600282537,-0.201256182793178
"169","FluNet",2016,20,"2015/16",2016-05-22,20,-0.630233355149376,-0.397234237244707,536,3.00071981506503,2.93571535854752,0.24019506108011,2.46493303883051,3.40649767826454,-0.216452285862909,-0.242535668167573,-0.190368903558246
"170","FluNet",2016,21,"2015/16",2016-05-29,5,-1.31567679390594,-0.764484203143591,538,1.62924053973028,2.5279313390301,0.266240160825316,2.00610062381248,3.04976205424772,-0.203892009758709,-0.229416207509011,-0.178367812008406
"171","FluNet",2016,22,"2015/16",2016-06-05,12,0.82098055206983,-0.374976532328494,540,2.4932054526027,2.15857421257958,0.286855815091974,1.59633681499932,2.72081161015985,-0.184678563225259,-0.204881904406584,-0.164475222043934
"172","FluNet",2016,40,"2016/17",2016-10-09,10,-0.009686299285821,-0.168127513707309,559,2.31253542384721,1.57795121942737,0.264783932180596,1.05897471235341,2.09692772650134,-0.0305591049027479,-0.0282822159287321,-0.0328359938767638
"173","FluNet",2016,41,"2016/17",2016-10-16,8,-0.211309093667207,0.199995053038934,561,2.09186406167839,1.8394898887223,0.255073680565995,1.33954547481295,2.33943430263165,0.130769334647462,0.140285381229771,0.121253288065153
"174","FluNet",2016,42,"2016/17",2016-10-23,10,0.211309093667207,-0.003228766428607,563,2.31253542384721,2.15886462012318,0.238611553667843,1.6911859749342,2.62654326531215,0.159687365700438,0.175820250060627,0.143554481340249
"175","FluNet",2016,43,"2016/17",2016-10-30,9,-0.100083458556982,-0.0333611528523274,565,2.2082744135228,2.52475698118398,0.218024421722191,2.09742911460849,2.95208484775948,0.182946180530404,0.203121569837144,0.162770791223665
"176","FluNet",2016,44,"2016/17",2016-11-06,17,0.610909082322973,0.240711572477733,567,2.83907846350861,2.92530159190808,0.197429729171026,2.53833932273287,3.31226386108329,0.200272305362046,0.220455104062188,0.180089506661904
"177","FluNet",2016,45,"2016/17",2016-11-13,20,0.158224005214894,0.223016542993628,569,3.00071981506503,3.34863307229881,0.181652757313588,2.99259366796418,3.70467247663344,0.211665740195366,0.227127172615655,0.196204307775076
"178","FluNet",2016,46,"2016/17",2016-11-20,47,0.840304824896233,0.5364793041447,571,3.85227300102237,3.78288604235953,0.17473140157149,3.44041249527941,4.12535958943965,0.217126485030362,0.223909413657618,0.210343556403106
"179","FluNet",2016,47,"2016/17",2016-11-27,26,-0.583584978048419,0.138314617354236,573,3.26193531432865,4.21619512209361,0.17756584255495,3.86816607068591,4.56422417350131,0.216654539867038,0.213876787703247,0.21943229203083
"180","FluNet",2016,48,"2016/17",2016-12-04,61,0.841892441820296,0.366204096222703,575,4.11251186617755,4.63669493150439,0.187002373755113,4.27017027894437,5.00321958406441,0.210249904705389,0.20100210412923,0.219497705281548
"181","FluNet",2016,49,"2016/17",2016-12-11,140,0.826170313961328,0.361492592577735,577,4.94235645334296,5.03252009059522,0.197674618072269,4.64507783917358,5.41996234201687,0.197912579545418,0.187453780114605,0.208371378976231
"182","FluNet",2016,50,"2016/17",2016-12-18,235,0.516503424682671,0.728188726821432,579,5.46001095554602,5.39180521936947,0.204319141892687,4.9913397012598,5.79227073747914,0.179642564387123,0.173130931043113,0.186154197731133
"183","FluNet",2016,51,"2016/17",2016-12-25,406,0.545873015531393,0.629515584725131,581,6.00659943469225,5.70350259174883,0.203336780085878,5.30496250278051,6.10204268071715,0.155848686189679,0.156811400760352,0.154885971619006
"184","FluNet",2016,52,"2016/17",2017-01-01,432,0.0619983973840688,0.374791612532711,583,6.06865704293789,5.96267356271206,0.195649923201577,5.57919971323696,6.34614741218715,0.129585485481614,0.137118605228228,0.122052365735
"185","FluNet",2017,1,"2016/17",2017-01-08,680,0.453245495719586,0.353705636211683,585,6.52223984618159,6.16714367919211,0.18489459230998,5.80475027826455,6.52953708011967,0.102235058240027,0.112775282513792,0.0916948339662622
"186","FluNet",2017,2,"2016/17",2017-01-15,922,0.304259553823162,0.273167815642272,587,6.8266536775451,6.31475209560334,0.175434898768041,5.97089969401798,6.6586044971887,0.0738042082056154,0.0830747078767158,0.064533708534515
"187","FluNet",2017,3,"2016/17",2017-01-22,717,-0.251314428280906,0.168730207087281,589,6.57521530088853,6.40333796636013,0.171213641037349,6.06775922992692,6.73891670279333,0.044292935378393,0.0484297679544707,0.0401561028023152
"188","FluNet",2017,4,"2016/17",2017-01-29,806,0.116930949931487,0.0566253584912477,591,6.69220780428956,6.43074044587684,0.174049993063807,6.08960245947177,6.7718784322819,0.0137012397583542,0.010921614772426,0.0164808647442825
"189","FluNet",2017,5,"2016/17",2017-02-05,828,0.0269129393013543,-0.0358235130160214,593,6.71913392003965,6.39479868856781,0.182581234945016,6.03693946807558,6.75265790906005,-0.0179708786545105,-0.0263314956980958,-0.00961026161092526
"190","FluNet",2017,6,"2016/17",2017-02-12,580,-0.355727035728671,-0.07062771549861,595,6.36320050247202,6.29335184884744,0.193066090380289,5.91494231170207,6.6717613859928,-0.050723419860188,-0.060998578186755,-0.040448261533621
"191","FluNet",2017,7,"2016/17",2017-02-19,376,-0.432971753897998,-0.253928616775105,597,5.92985506547629,6.12423908113007,0.201109355943386,5.73006474348104,6.51841341877911,-0.0845563838586831,-0.0924387841105183,-0.076673983606848
"192","FluNet",2017,8,"2016/17",2017-02-26,429,0.131703694184362,-0.218998365147436,599,6.06168999199748,5.88533943070785,0.202933801153859,5.48758918044628,6.28308968096941,-0.119449825211113,-0.121237781517377,-0.117661868904849
"193","FluNet",2017,9,"2016/17",2017-03-05,303,-0.347240130924757,-0.216169396879465,601,5.71406278406376,5.57992573421425,0.197443039562432,5.19293737667188,5.96691409175662,-0.152706848246798,-0.1473259018872,-0.158087794606396
"194","FluNet",2017,10,"2016/17",2017-03-12,141,-0.763081893416261,-0.326206110052219,603,4.94946885885877,5.22206609162964,0.187713543862967,4.85414754565823,5.58998463760106,-0.178929821292304,-0.169394915506827,-0.18846472707778
"195","FluNet",2017,11,"2016/17",2017-03-19,83,-0.527453085226482,-0.5459250365225,605,4.4200447018614,4.82711472706157,0.178083401246037,4.47807126061934,5.1761581935038,-0.197475682284037,-0.188038142519446,-0.206913222048628
"196","FluNet",2017,12,"2016/17",2017-03-26,63,-0.273806725958164,-0.521447234866969,607,4.14472076954717,4.41042586461757,0.172833932325425,4.07167135725974,4.74918037197541,-0.208344431221998,-0.203199951679798,-0.213488910764197
"197","FluNet",2017,13,"2016/17",2017-04-02,34,-0.610080581861332,-0.470446797681993,609,3.52929738428947,3.9873537284052,0.174607349891707,3.64512332261745,4.32958413419294,-0.211536068106189,-0.213274017321145,-0.209798118891233
